,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,food_inflation,headline_inflation,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_6,Battles,Remote violence,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,CE official,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality
,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,national,national,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901001,901002,901003,901004,901005,901008,901009,901006,901009,901001,901001,901001,901002,901002,901003,901003,901004,901004,901005,901005,901006,901006,901007,901007,901008,901008,901009,901009,901010,901010,national,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,ndvi_anomaly,901007,901006,901005,901004,901003,901002,901001,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010
2024-02-29,0.73789238,0.715885468,0.488971825,0.553484001,0.593115463,0.649470215,0.629931107,0.803449783,0.833943863,0.743722458,0.630524025,0.72428833,0.56215477,0.645583038,0.642876968,0.714394073,0.660275726,0.762201385,0.527990532,0.744997025,28.3,20.9,-0.281701149,0.302241379,-0.905862069,-0.188850575,0.499310345,0.085862069,-0.512965517,-0.108045977,-0.092758621,-0.568103448,0.387068966,-0.829482759,-0.221034483,-0.250344828,-0.51637931,-0.354310345,0.318793103,0.107586207,0.434482759,2.243103448,0.65,1.97,1.110344828,2.07,-1.841034483,0.735172414,-1.54,-1.58338843,-1.2,-1.3,-1.581208791,-1.595833333,-1.4,-1.503103448,0.234827586,180,0,94,0,0,2,2,0,0,0,18,4,3,22,3,0,0,4,0,1,0,132.0333333,10.71757778,23.0486,16.79774444,6.778666667,6.857777778,13.41301111,18.25874444,10.83588889,9.252066667,17.35353333,0.845841444,0.994137111,1.089395889,0.907539667,0.888253111,0.830374556,0.890636,1.147387111,1.088386556,1.151125667,0.984668333,0.823221889,1.016926667,0.973821,1.028439667,0.996440111,1.074539,1.087256111,1.083943889,1.121061889,0.6865,0.780522222,0.688122222,0.507333333,0.530944444,0.704088889,0.719288889,0.667433333,0.540188889,0.745888889,1.125286778,ndvi_anomaly,1.076248556,1.053383556,1.110621556,1.095541222,1.056272111,1.106375222,1.112950111,1.117761222,0,1,1,1,0,0,1,1,1,1
2024-03-01,0.732010956,0.715885468,0.488971825,0.553484001,0.568783417,0.650551147,0.629931107,0.804493866,0.685092697,0.743722458,0.626693916,0.72428833,0.56215477,0.645583038,0.618544922,0.71651947,0.660275726,0.763593597,0.678839645,0.744997025,28.3,20.9,-0.23816092,0.323793103,-0.883189655,-0.192413793,0.520114943,0.080689655,-0.515172414,-0.136436782,-0.016206897,-0.569482759,0.389655172,-0.832586207,-0.224827586,-0.248275862,-0.513103448,-0.358448276,0.326034483,0.107068966,0.437586207,2.244482759,0.65,1.97,1.108275862,2.07,-1.854827586,0.744137931,-1.54,-1.584710744,-1.2,-1.3,-1.582967033,-1.600666667,-1.4,-1.504482759,0.235862069,184,0,94,0,0,2,1,0,0,0,18,4,3,22,3,0,0,4,0,1,0,132.05,10.81943333,22.8802,16.73033333,6.6967,6.829333333,13.16353333,18.34763333,10.52306667,9.0915,16.8106,0.848998333,1.005175333,1.091860667,0.902804,0.889535333,0.814643667,0.876689,1.143258333,1.083657667,1.146499,0.997048,0.835394667,1.028146,0.983204,1.03955,1.007322333,1.088971,1.099092333,1.096208667,1.134357667,0.6854,0.779566667,0.686466667,0.5053,0.529633333,0.703266667,0.718366667,0.6658,0.538566667,0.744866667,1.125908333,ndvi_anomaly,1.075294667,1.052019667,1.110897667,1.095858667,1.056492333,1.105511667,1.112016333,1.117730667,1,1,0,1,0,0,1,1,0,1
2024-03-02,0.725863419,0.728353882,0.487784882,0.62405262,0.548907814,0.645873718,0.624933281,0.756300812,0.670039368,0.742594452,0.600207748,0.715692596,0.577247353,0.633260536,0.611154556,0.721154938,0.647836838,0.77989151,0.672489929,0.740587387,28.3,20.9,-0.19462069,0.345344828,-0.860517241,-0.195977011,0.54091954,0.075517241,-0.51737931,-0.164827586,0.060344828,-0.570862069,0.392241379,-0.835689655,-0.22862069,-0.246206897,-0.509827586,-0.362586207,0.333275862,0.106551724,0.440689655,2.245862069,0.65,1.97,1.106206897,2.07,-1.86862069,0.753103448,-1.54,-1.586033058,-1.2,-1.3,-1.584725275,-1.6055,-1.4,-1.505862069,0.236896552,184,0,93,0,0,2,1,0,0,0,17,4,3,22,3,0,0,4,0,1,0,132.2,10.92128889,22.7118,16.66292222,6.614733333,6.800888889,12.91405556,18.43652222,10.21024444,8.930933333,16.26766667,0.852155222,1.016213556,1.094325444,0.898068333,0.890817556,0.798912778,0.862742,1.139129556,1.078928778,1.141872333,1.009427667,0.847567444,1.039365333,0.992587,1.050660333,1.018204556,1.103403,1.110928556,1.108473444,1.147653444,0.6843,0.778611111,0.684811111,0.503266667,0.528322222,0.702444444,0.717444444,0.664166667,0.536944444,0.743844444,1.126529889,ndvi_anomaly,1.074340778,1.050655778,1.111173778,1.096176111,1.056712556,1.104648111,1.111082556,1.117700111,1,1,0,1,0,0,1,1,0,1
2024-03-03,0.717640762,0.756420975,0.533930206,0.62405262,0.574455414,0.648660355,0.583278961,0.759877396,0.669910202,0.709481354,0.590973854,0.724500961,0.629264603,0.633260536,0.633109283,0.719166565,0.633371887,0.785262451,0.677952423,0.70326973,28.3,20.9,-0.15108046,0.366896552,-0.837844828,-0.19954023,0.561724138,0.070344828,-0.519586207,-0.193218391,0.136896552,-0.572241379,0.394827586,-0.838793103,-0.232413793,-0.244137931,-0.506551724,-0.366724138,0.340517241,0.106034483,0.443793103,2.247241379,0.65,1.97,1.104137931,2.07,-1.882413793,0.762068966,-1.54,-1.587355372,-1.2,-1.3,-1.586483516,-1.610333333,-1.4,-1.507241379,0.237931034,172,0,93,0,0,2,1,0,0,1,17,4,3,22,3,0,0,4,0,1,0,132.2,11.02314444,22.5434,16.59551111,6.532766667,6.772444444,12.66457778,18.52541111,9.897422222,8.770366667,15.72473333,0.855312111,1.027251778,1.096790222,0.893332667,0.892099778,0.783181889,0.848795,1.135000778,1.074199889,1.137245667,1.021807333,0.859740222,1.050584667,1.00197,1.061770667,1.029086778,1.117835,1.122764778,1.120738222,1.160949222,0.6832,0.777655556,0.683155556,0.501233333,0.527011111,0.701622222,0.716522222,0.662533333,0.535322222,0.742822222,1.127151444,ndvi_anomaly,1.073386889,1.049291889,1.111449889,1.096493556,1.056932778,1.103784556,1.110148778,1.117669556,1,1,0,1,0,0,1,1,0,1
2024-03-04,0.717936478,0.770137863,0.540437698,0.627377777,0.563695183,0.652418747,0.564053917,0.758156891,0.665914307,0.726328888,0.582612801,0.710225143,0.638516273,0.628666649,0.629865227,0.722204514,0.628177261,0.785907593,0.67421196,0.717769775,28.3,20.9,-0.10754023,0.388448276,-0.815172414,-0.203103448,0.582528736,0.065172414,-0.521793103,-0.221609195,0.213448276,-0.57362069,0.397413793,-0.841896552,-0.236206897,-0.242068966,-0.503275862,-0.370862069,0.347758621,0.105517241,0.446896552,2.24862069,0.65,1.97,1.102068966,2.07,-1.896206897,0.771034483,-1.54,-1.588677686,-1.2,-1.3,-1.588241758,-1.615166667,-1.4,-1.50862069,0.238965517,179,0,95,0,0,2,1,0,0,1,17,4,3,22,3,0,0,4,0,1,0,132.2,11.125,22.375,16.5281,6.4508,6.744,12.4151,18.6143,9.5846,8.6098,15.1818,0.858469,1.03829,1.099255,0.888597,0.893382,0.767451,0.834848,1.130872,1.069471,1.132619,1.034187,0.871913,1.061804,1.011353,1.072881,1.039969,1.132267,1.134601,1.133003,1.174245,0.6821,0.7767,0.6815,0.4992,0.5257,0.7008,0.7156,0.6609,0.5337,0.7418,1.127773,ndvi_anomaly,1.072433,1.047928,1.111726,1.096811,1.057153,1.102921,1.109215,1.117639,1,1,0,1,0,0,1,1,0,1
2024-03-05,0.716376953,0.764022369,0.589986687,0.64901413,0.562557526,0.640665512,0.562879715,0.777773666,0.66692627,0.72875145,0.573851814,0.722358704,0.704073257,0.616303024,0.659189682,0.702609329,0.619954681,0.766290894,0.675068207,0.714466171,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,180,0,95,0,0,2,1,0,0,1,17,4,3,22,3,0,0,4,0,1,0,132.2,10.82361,22.91875,17.2236,6.68359,6.61603,12.71133,18.3843,10.55999,9.28723,16.32953,0.8719309,1.0355671,1.0973425,0.883454,0.8963761,0.7743644,0.8489957,1.1195593,1.0582804,1.126243,1.0340131,0.8794969,1.0695484,1.0077197,1.0698175,1.0369262,1.1319666,1.1355824,1.1328809,1.1781028,0.6811,0.77583,0.68,0.49738,0.52452,0.70006,0.71477,0.65944,0.53223,0.74087,1.1283184,ndvi_anomaly,1.0710784,1.0458463,1.1114918,1.0970812,1.0571608,1.101452,1.1074392,1.117132,1,1,0,1,0,0,1,1,0,1
2024-03-06,0.734416428,0.760319519,0.638098068,0.647611389,0.499057961,0.637597961,0.569417419,0.812243423,0.665960999,0.737011108,0.592639351,0.716715927,0.665310364,0.62051136,0.646448746,0.694173508,0.619460068,0.731516571,0.682381134,0.675633316,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,210,0,95,0,0,2,1,0,0,1,17,4,3,22,3,0,0,4,0,1,0,132.0666667,10.52222,23.4625,17.9191,6.91638,6.48806,13.00756,18.1543,11.53538,9.96466,17.47726,0.8853928,1.0328442,1.09543,0.878311,0.8993702,0.7812778,0.8631434,1.1082466,1.0470898,1.119867,1.0338392,0.8870808,1.0772928,1.0040864,1.066754,1.0338834,1.1316662,1.1365638,1.1327588,1.1819606,0.6801,0.77496,0.6785,0.49556,0.52334,0.69932,0.71394,0.65798,0.53076,0.73994,1.1288638,ndvi_anomaly,1.0697238,1.0437646,1.1112576,1.0973514,1.0571686,1.099983,1.1056634,1.116625,1,1,0,1,0,0,1,1,0,1
2024-03-07,0.734610062,0.720501556,0.635355034,0.644165192,0.437250214,0.615068512,0.559634514,0.8469561,0.665960999,0.736848679,0.597466125,0.689915085,0.666373215,0.621157532,0.629978256,0.689322281,0.612170334,0.754836044,0.682381134,0.679099579,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,210,0,95,0,0,2,1,0,0,1,17,4,3,22,0,0,0,4,0,1,0,131.9333333,10.22083,24.00625,18.6146,7.14917,6.36009,13.30379,17.9243,12.51077,10.64209,18.62499,0.8988547,1.0301213,1.0935175,0.873168,0.9023643,0.7881912,0.8772911,1.0969339,1.0358992,1.113491,1.0336653,0.8946647,1.0850372,1.0004531,1.0636905,1.0308406,1.1313658,1.1375452,1.1326367,1.1858184,0.6791,0.77409,0.677,0.49374,0.52216,0.69858,0.71311,0.65652,0.52929,0.73901,1.1294092,ndvi_anomaly,1.0683692,1.0416829,1.1110234,1.0976216,1.0571764,1.098514,1.1038876,1.116118,1,1,0,1,0,0,1,1,0,1
2024-03-08,0.7221772,0.728624191,0.663947296,0.645511398,0.411085663,0.607041245,0.573794136,0.852774048,0.665960999,0.736848679,0.605698624,0.67165741,0.653308716,0.623311348,0.656993866,0.672360992,0.612908897,0.750235901,0.683879623,0.679099579,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,210,0,94,0,0,2,1,0,0,1,16,4,3,22,0,0,0,4,0,1,0,131.8,9.91944,24.55,19.3101,7.38196,6.23212,13.60002,17.6943,13.48616,11.31952,19.77272,0.9123166,1.0273984,1.091605,0.868025,0.9053584,0.7951046,0.8914388,1.0856212,1.0247086,1.107115,1.0334914,0.9022486,1.0927816,0.9968198,1.060627,1.0277978,1.1310654,1.1385266,1.1325146,1.1896762,0.6781,0.77322,0.6755,0.49192,0.52098,0.69784,0.71228,0.65506,0.52782,0.73808,1.1299546,ndvi_anomaly,1.0670146,1.0396012,1.1107892,1.0978918,1.0571842,1.097045,1.1021118,1.115611,1,1,0,1,0,0,1,1,0,1
2024-03-09,0.719503174,0.758972626,0.661929474,0.645511398,0.451055946,0.608422928,0.582605972,0.873534317,0.663738861,0.78193222,0.604004707,0.685439301,0.661929474,0.623311348,0.696775131,0.666572495,0.5889188,0.779020157,0.68947319,0.714337387,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,206,0,93,0,0,2,1,0,0,1,16,4,3,22,0,0,0,4,0,1,0,131.8,9.61805,25.09375,20.0056,7.61475,6.10415,13.89625,17.4643,14.46155,11.99695,20.92045,0.9257785,1.0246755,1.0896925,0.862882,0.9083525,0.802018,0.9055865,1.0743085,1.013518,1.100739,1.0333175,0.9098325,1.100526,0.9931865,1.0575635,1.024755,1.130765,1.139508,1.1323925,1.193534,0.6771,0.77235,0.674,0.4901,0.5198,0.6971,0.71145,0.6536,0.52635,0.73715,1.1305,ndvi_anomaly,1.06566,1.0375195,1.110555,1.098162,1.057192,1.095576,1.100336,1.115104,1,1,0,1,0,0,1,1,0,1
2024-03-10,0.719251099,0.751100235,0.661929474,0.644165192,0.47954464,0.612999382,0.604104729,0.874996796,0.669209747,0.728154984,0.613147545,0.687129517,0.661929474,0.621157532,0.721781769,0.718827438,0.554110451,0.785514832,0.6898349,0.68827774,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,206,0,93,0,0,2,1,0,0,1,16,4,3,22,0,0,0,4,0,1,0,132.4,9.31666,25.6375,20.7011,7.84754,5.97618,14.19248,17.2343,15.43694,12.67438,22.06818,0.9392404,1.0219526,1.08778,0.857739,0.9113466,0.8089314,0.9197342,1.0629958,1.0023274,1.094363,1.0331436,0.9174164,1.1082704,0.9895532,1.0545,1.0217122,1.1304646,1.1404894,1.1322704,1.1973918,0.6761,0.77148,0.6725,0.48828,0.51862,0.69636,0.71062,0.65214,0.52488,0.73622,1.1310454,ndvi_anomaly,1.0643054,1.0354378,1.1103208,1.0984322,1.0571998,1.094107,1.0985602,1.114597,1,1,0,1,0,1,1,1,0,1
2024-03-11,0.718049088,0.744095612,0.639184799,0.669933319,0.500649605,0.588377914,0.59335331,0.859383469,0.729508362,0.725122223,0.619458389,0.702701721,0.649784775,0.612333336,0.74987175,0.697395554,0.570030479,0.826245193,0.650899506,0.695508652,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,206,0,93,0,0,2,1,0,0,1,16,4,3,22,0,0,0,4,0,1,0,131.8,9.01527,26.18125,21.3966,8.08033,5.84821,14.48871,17.0043,16.41233,13.35181,23.21591,0.9527023,1.0192297,1.0858675,0.852596,0.9143407,0.8158448,0.9338819,1.0516831,0.9911368,1.087987,1.0329697,0.9250003,1.1160148,0.9859199,1.0514365,1.0186694,1.1301642,1.1414708,1.1321483,1.2012496,0.6751,0.77061,0.671,0.48646,0.51744,0.69562,0.70979,0.65068,0.52341,0.73529,1.1315908,ndvi_anomaly,1.0629508,1.0333561,1.1100866,1.0987024,1.0572076,1.092638,1.0967844,1.11409,1,1,0,1,0,1,1,1,0,1
2024-03-12,0.712805557,0.74797905,0.636738625,0.689545441,0.499912033,0.597623253,0.555817795,0.85094696,0.697538223,0.717375717,0.625796471,0.666898041,0.647610474,0.629420471,0.751557617,0.707301331,0.563095322,0.8164814,0.65123848,0.695848083,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,209,0,92,0,0,2,1,0,0,1,16,4,3,3,0,0,0,4,0,1,0,131.8,8.71388,26.725,22.0921,8.31312,5.72024,14.78494,16.7743,17.38772,14.02924,24.36364,0.9661642,1.0165068,1.083955,0.847453,0.9173348,0.8227582,0.9480296,1.0403704,0.9799462,1.081611,1.0327958,0.9325842,1.1237592,0.9822866,1.048373,1.0156266,1.1298638,1.1424522,1.1320262,1.2051074,0.6741,0.76974,0.6695,0.48464,0.51626,0.69488,0.70896,0.64922,0.52194,0.73436,1.1321362,ndvi_anomaly,1.0615962,1.0312744,1.1098524,1.0989726,1.0572154,1.091169,1.0950086,1.113583,1,1,0,1,0,1,1,1,0,1
2024-03-13,0.710550385,0.749876633,0.615427933,0.617799988,0.506942749,0.566289787,0.549093781,0.836690292,0.679248962,0.736602783,0.623749275,0.649317245,0.626887398,0.662675018,0.764997864,0.667832108,0.579694099,0.796674728,0.750785141,0.757911148,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,209,0,92,0,0,2,1,0,0,1,16,4,3,3,0,0,0,4,0,1,0,131.7666667,8.41249,27.26875,22.7876,8.54591,5.59227,15.08117,16.5443,18.36311,14.70667,25.51137,0.9796261,1.0137839,1.0820425,0.84231,0.9203289,0.8296716,0.9621773,1.0290577,0.9687556,1.075235,1.0326219,0.9401681,1.1315036,0.9786533,1.0453095,1.0125838,1.1295634,1.1434336,1.1319041,1.2089652,0.6731,0.76887,0.668,0.48282,0.51508,0.69414,0.70813,0.64776,0.52047,0.73343,1.1326816,ndvi_anomaly,1.0602416,1.0291927,1.1096182,1.0992428,1.0572232,1.0897,1.0932328,1.113076,1,1,0,1,0,1,1,1,0,1
2024-03-14,0.710908432,0.714446869,0.609861908,0.635166664,0.501385193,0.549263535,0.546471634,0.831809464,0.661633377,0.732583084,0.634151192,0.623793831,0.628033333,0.680055542,0.772804947,0.6897612,0.538902283,0.7917939,0.711255646,0.771965179,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,209,0,92,0,0,2,1,0,0,1,16,4,3,3,0,0,0,4,0,1,0,131.7333333,8.1111,27.8125,23.4831,8.7787,5.4643,15.3774,16.3143,19.3385,15.3841,26.6591,0.993088,1.011061,1.08013,0.837167,0.923323,0.836585,0.976325,1.017745,0.957565,1.068859,1.032448,0.947752,1.139248,0.97502,1.042246,1.009541,1.129263,1.144415,1.131782,1.212823,0.6721,0.768,0.6665,0.481,0.5139,0.6934,0.7073,0.6463,0.519,0.7325,1.133227,ndvi_anomaly,1.058887,1.027111,1.109384,1.099513,1.057231,1.088231,1.091457,1.112569,1,1,0,1,0,1,1,1,0,1
2024-03-15,0.702061081,0.735723801,0.606833344,0.658148346,0.535366135,0.488416977,0.534834938,0.830011292,0.648040237,0.733141174,0.631596413,0.588195229,0.685872574,0.698548355,0.763240128,0.684327164,0.527265549,0.789995728,0.714577179,0.774476471,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,206,0,89,0,0,2,1,0,0,1,16,4,3,3,0,0,0,4,0,1,0,131.7,8.1111,27.8125,23.4831,8.7787,5.4643,15.3774,16.3143,19.3385,15.3841,26.6591,0.993088,1.011061,1.08013,0.837167,0.923323,0.836585,0.976325,1.017745,0.957565,1.068859,1.032448,0.947752,1.139248,0.97502,1.042246,1.009541,1.129263,1.144415,1.131782,1.212823,0.6721,0.768,0.6665,0.481,0.5139,0.6934,0.7073,0.6463,0.519,0.7325,1.133227,ndvi_anomaly,1.058887,1.027111,1.109384,1.099513,1.057231,1.088231,1.091457,1.112569,1,1,0,1,0,1,1,1,0,1
2024-03-16,0.703296051,0.767814865,0.602577362,0.664548798,0.534103889,0.473126717,0.591469154,0.825856705,0.669656601,0.74668335,0.634699631,0.610090218,0.68218338,0.703024979,0.754743881,0.695178528,0.56837307,0.793301926,0.745450897,0.781244431,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,203,0,89,0,0,2,1,0,0,1,14,4,3,3,0,0,0,4,0,1,0,132.5,8.1111,27.8125,23.4831,8.7787,5.4643,15.3774,16.3143,19.3385,15.3841,26.6591,0.993088,1.011061,1.08013,0.837167,0.923323,0.836585,0.976325,1.017745,0.957565,1.068859,1.032448,0.947752,1.139248,0.97502,1.042246,1.009541,1.129263,1.144415,1.131782,1.212823,0.6721,0.768,0.6665,0.481,0.5139,0.6934,0.7073,0.6463,0.519,0.7325,1.133227,ndvi_anomaly,1.058887,1.027111,1.109384,1.099513,1.057231,1.088231,1.091457,1.112569,1,1,0,1,0,1,1,1,0,1
2024-03-17,0.700512695,0.781076431,0.591381989,0.619977341,0.569710388,0.474503059,0.547819977,0.829624557,0.681432724,0.732971725,0.626235847,0.597048035,0.65310997,0.710453568,0.697939301,0.700767441,0.594085464,0.793469086,0.720172806,0.781512756,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,204,0,89,0,0,2,1,0,0,1,14,4,3,3,0,0,0,4,0,1,0,131.8,8.1111,27.8125,23.4831,8.7787,5.4643,15.3774,16.3143,19.3385,15.3841,26.6591,0.993088,1.011061,1.08013,0.837167,0.923323,0.836585,0.976325,1.017745,0.957565,1.068859,1.032448,0.947752,1.139248,0.97502,1.042246,1.009541,1.129263,1.144415,1.131782,1.212823,0.6721,0.768,0.6665,0.481,0.5139,0.6934,0.7073,0.6463,0.519,0.7325,1.133227,ndvi_anomaly,1.058887,1.027111,1.109384,1.099513,1.057231,1.088231,1.091457,1.112569,1,1,0,1,0,1,1,1,0,1
2024-03-18,0.698242416,0.768736191,0.587777977,0.587726593,0.586331558,0.504216232,0.556709938,0.845472794,0.696317825,0.736153793,0.613247375,0.61340107,0.643742294,0.751499634,0.673199387,0.721444016,0.608236198,0.81132515,0.735057907,0.786184082,28.3,20.9,-0.064,0.41,-0.7925,-0.206666667,0.603333333,0.06,-0.524,-0.25,0.29,-0.575,0.4,-0.845,-0.24,-0.24,-0.5,-0.375,0.355,0.105,0.45,2.25,0.65,1.97,1.1,2.07,-1.91,0.78,-1.54,-1.59,-1.2,-1.3,-1.59,-1.62,-1.4,-1.51,0.24,204,0,89,0,0,2,1,0,0,1,14,4,3,3,0,0,0,4,0,1,0,131.8,8.1111,27.8125,23.4831,8.7787,5.4643,15.3774,16.3143,19.3385,15.3841,26.6591,0.993088,1.011061,1.08013,0.837167,0.923323,0.836585,0.976325,1.017745,0.957565,1.068859,1.032448,0.947752,1.139248,0.97502,1.042246,1.009541,1.129263,1.144415,1.131782,1.212823,0.6721,0.768,0.6665,0.481,0.5139,0.6934,0.7073,0.6463,0.519,0.7325,1.133227,ndvi_anomaly,1.058887,1.027111,1.109384,1.099513,1.057231,1.088231,1.091457,1.112569,1,1,0,1,0,1,1,1,0,1
